"country_code","year","country","category","indicator","value_per_100000","gender_inequality_index","legal_system_trust","political_system_trust","police_trust"
"MNE",2012,"Montenegro","Robbery","Violent offences",10.9323185234958,0.163,4.8,4.6,5.2
"MNE",2012,"Montenegro","Kidnapping","Violent offences",0,0.163,4.8,4.6,5.2
"MNE",2019,"Montenegro","Smuggling of migrants","Offences",4.76321938653015,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Child pornography: Cyber-related","Offences of sexual nature",0.466982292809712,0.115,4.8,4.6,5.2
"MNE",2013,"Montenegro","Theft","Offences",69.0448983324229,0.161,4.8,4.6,5.2
"MNE",2019,"Montenegro","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",1.86792917115828,0.115,4.8,4.6,5.2
"MNE",2012,"Montenegro","Burglary","Offences",129.225611270365,0.163,4.8,4.6,5.2
"MNE",2012,"Montenegro","Theft","Offences",80.0768972254315,0.163,4.8,4.6,5.2
"MNE",2019,"Montenegro","Unlawful interference with a computer system or computer data","Offences",0,0.115,4.8,4.6,5.2
"MNE",2018,"Montenegro","Fraud: Cyber-related (Cy)","Offences",0.0934002391230436,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Money laundering","Offences",17.1856439950951,0.124,4.8,4.6,5.2
"MNE",2019,"Montenegro","Unlawful interception or access of computer data","Offences",0.0933964585941692,0.115,4.8,4.6,5.2
"MNE",2012,"Montenegro","Sexual violence: Rape","Violent offences",0.280315859545827,0.163,4.8,4.6,5.2
"MNE",2019,"Montenegro","Kidnapping","Violent offences",0.186792917107771,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Corruption: Other acts of corruption","Offences",15.9707944138021,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Sexual violence","Violent offences",3.45566896669519,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Burglary","Offences",58.2793901411696,0.115,4.8,4.6,5.2
"MNE",2020,"Montenegro","Fraud: Cyber-related (Cy)","Offences",0.28018484090422,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Corruption: Other acts of corruption","Offences",13.8224521504155,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Corruption: Bribery","Offences",0.560369681808441,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Sexual violence: Rape","Violent offences",0.840554522712661,0.126,4.8,4.6,5.2
"MNE",2012,"Montenegro","Theft: of a motorized vehicle","Offences",4.01786065402731,0.163,4.8,4.6,5.2
"MNE",2020,"Montenegro","Fraud","Offences",5.41690692393341,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Sexual violence","Violent offences",2.52166356805742,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Sexual violence: Sexual assault","Violent offences",1.30752925752617,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Sexual violence: Other acts of sexual violence","Violent offences",0.373579787818582,0.126,4.8,4.6,5.2
"MNE",2007,"Montenegro","Kidnapping","Violent offences",0.187142210695761,0.215,4.8,4.6,5.2
"MNE",2007,"Montenegro","Burglary","Offences",183.86722202349,0.215,4.8,4.6,5.2
"MNE",2007,"Montenegro","Sexual violence","Violent offences",2.80713316059755,0.215,4.8,4.6,5.2
"MNE",2007,"Montenegro","Sexual violence: Rape","Violent offences",0.654997737515731,0.215,4.8,4.6,5.2
"MNE",2007,"Montenegro","Theft: of a motorized vehicle","Offences",5.23998189980358,0.215,4.8,4.6,5.2
"MNE",2019,"Montenegro","Acts that result in the depletion of degradation of natural resources","Acts against the environment",3.36227250810102,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Corruption: Bribery","Offences",0.0933964585941692,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Fraud: Cyber-related (Cy)","Offences",0.186792917107771,0.115,4.8,4.6,5.2
"MNE",2020,"Montenegro","Money laundering","Offences",3.73579787858866,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Corruption","Offences",14.3828218323851,0.126,4.8,4.6,5.2
"MNE",2018,"Montenegro","Serious assault","Violent offences",14.2902365827641,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Sexual violence","Violent offences",2.14820549942717,0.124,4.8,4.6,5.2
"MNE",2006,"Montenegro","Theft","Offences",112.421641296098,0.229,4.8,4.6,5.2
"MNE",2019,"Montenegro","Sexual violence: Rape","Violent offences",0.373585834215543,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Acts that cause environmental pollution or degradation","Acts against the environment",2.70849729818353,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Unlawful access to a computer system","Offences",0.0933964585941692,0.115,4.8,4.6,5.2
"MNE",2009,"Montenegro","Sexual violence: Rape","Violent offences",0.841505103117784,0.225,4.8,4.6,5.2
"MNE",2009,"Montenegro","Theft: of a motorized vehicle","Offences",4.76852891785543,0.225,4.8,4.6,5.2
"MNE",2009,"Montenegro","Serious assault","Violent offences",17.3911054647028,0.225,4.8,4.6,5.2
"MNE",2009,"Montenegro","Burglary","Offences",156.426448619967,0.225,4.8,4.6,5.2
"MNE",2010,"Montenegro","Serious assault","Violent offences",18.0402274819087,0.207,4.8,4.6,5.2
"MNE",2019,"Montenegro","Sexual violence: Other acts of sexual violence","Violent offences",0.466982292809712,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Theft: of a motorized vehicle","Offences",10.8339891927341,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Child pornography","Offences of sexual nature",0.466982292809712,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Money laundering","Offences",3.36227250810102,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Sexual violence: Sexual assault","Violent offences",2.61510083966993,0.115,4.8,4.6,5.2
"MNE",2020,"Montenegro","Smuggling of migrants","Offences",1.21413431053124,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Burglary","Offences",41.0003817170775,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Serious assault","Violent offences",12.0479481583175,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Theft: of a motorized vehicle","Offences",3.08203324986586,0.126,4.8,4.6,5.2
"MNE",2020,"Montenegro","Theft","Offences",29.8863830287093,0.126,4.8,4.6,5.2
"MNE",2011,"Montenegro","Sexual violence: Rape","Violent offences",0.280356618987079,0.189,4.8,4.6,5.2
"MNE",2011,"Montenegro","Robbery","Violent offences",13.4571177125077,0.189,4.8,4.6,5.2
"MNE",2011,"Montenegro","Theft: of a motorized vehicle","Offences",4.48570590403496,0.189,4.8,4.6,5.2
"MNE",2016,"Montenegro","Burglary","Offences",79.1192213112773,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Corruption: Bribery","Offences",1.8682224631446,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Smuggling of migrants","Offences",0.840700108443267,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Sexual violence","Violent offences",2.05504470940266,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Sexual violence: Rape","Violent offences",0.18682224633863,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Theft: of a motorized vehicle","Offences",3.54962267995056,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Corruption","Offences",7.47288985273952,0.126,4.8,4.6,5.2
"MNE",2017,"Montenegro","Theft","Offences",46.982788900598,0.124,4.8,4.6,5.2
"MNE",2013,"Montenegro","Kidnapping","Violent offences",0.0934301736542481,0.161,4.8,4.6,5.2
"MNE",2013,"Montenegro","Burglary","Offences",110.341035093401,0.161,4.8,4.6,5.2
"MNE",2013,"Montenegro","Theft: of a motorized vehicle","Offences",3.64377677283794,0.161,4.8,4.6,5.2
"MNE",2007,"Montenegro","Theft","Offences",99.653227202341,0.215,4.8,4.6,5.2
"MNE",2008,"Montenegro","Kidnapping","Violent offences",0.280602931432595,0.221,4.8,4.6,5.2
"MNE",2008,"Montenegro","Serious assault","Violent offences",18.3327248513941,0.221,4.8,4.6,5.2
"MNE",2008,"Montenegro","Theft: of a motorized vehicle","Offences",2.05775483023714,0.221,4.8,4.6,5.2
"MNE",2008,"Montenegro","Theft","Offences",72.2084876756563,0.221,4.8,4.6,5.2
"MNE",2008,"Montenegro","Sexual violence: Rape","Violent offences",1.59008327790319,0.221,4.8,4.6,5.2
"MNE",2008,"Montenegro","Burglary","Offences",152.741528985612,0.221,4.8,4.6,5.2
"MNE",2008,"Montenegro","Sexual violence","Violent offences",3.27370086625706,0.221,4.8,4.6,5.2
"MNE",2009,"Montenegro","Theft","Offences",56.5678430448871,0.225,4.8,4.6,5.2
"MNE",2009,"Montenegro","Sexual violence","Violent offences",3.92702381465708,0.225,4.8,4.6,5.2
"MNE",2009,"Montenegro","Kidnapping","Violent offences",0.280501701012406,0.225,4.8,4.6,5.2
"MNE",2014,"Montenegro","Sexual violence: Rape","Violent offences",0.467119257058883,0.151,4.8,4.6,5.2
"MNE",2015,"Montenegro","Serious assault","Violent offences",13.0784578215311,0.146,4.8,4.6,5.2
"MNE",2015,"Montenegro","Kidnapping","Violent offences",0,0.146,4.8,4.6,5.2
"MNE",2015,"Montenegro","Sexual violence: Sexual assault","Violent offences",1.96176867326994,0.146,4.8,4.6,5.2
"MNE",2015,"Montenegro","Theft","Offences",77.2563187055773,0.146,4.8,4.6,5.2
"MNE",2010,"Montenegro","Sexual violence: Rape","Violent offences",0.467363406278752,0.207,4.8,4.6,5.2
"MNE",2019,"Montenegro","Theft","Offences",38.5727373852121,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Robbery","Violent offences",8.87266356322339,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Corruption","Offences",16.0641908722351,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Serious assault","Violent offences",10.7405927343011,0.115,4.8,4.6,5.2
"MNE",2019,"Montenegro","Fraud","Offences",4.20284063520684,0.115,4.8,4.6,5.2
"MNE",2011,"Montenegro","Serious assault","Violent offences",15.0458052202623,0.189,4.8,4.6,5.2
"MNE",2011,"Montenegro","Burglary","Offences",115.320022615175,0.189,4.8,4.6,5.2
"MNE",2011,"Montenegro","Sexual violence","Violent offences",2.33630515838679,0.189,4.8,4.6,5.2
"MNE",2011,"Montenegro","Kidnapping","Violent offences",0.280356618987079,0.189,4.8,4.6,5.2
"MNE",2016,"Montenegro","Sexual violence: Other acts of sexual violence","Violent offences",0.373644492596693,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Fraud","Offences",4.57714503465189,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Kidnapping","Violent offences",0.18682224633863,0.126,4.8,4.6,5.2
"MNE",2018,"Montenegro","Smuggling of migrants","Offences",1.02740263019235,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Corruption: Other acts of corruption","Offences",22.2292569074172,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Sexual violence: Other acts of sexual violence","Violent offences",0.186800478246087,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Burglary","Offences",63.6055628334469,0.124,4.8,4.6,5.2
"MNE",2006,"Montenegro","Kidnapping","Violent offences",0.374426782022588,0.229,4.8,4.6,5.2
"MNE",2006,"Montenegro","Burglary","Offences",214.078512611162,0.229,4.8,4.6,5.2
"MNE",2006,"Montenegro","Robbery","Violent offences",7.48853564045176,0.229,4.8,4.6,5.2
"MNE",2014,"Montenegro","Robbery","Violent offences",17.563684065124,0.151,4.8,4.6,5.2
"MNE",2017,"Montenegro","Child pornography","Offences of sexual nature",0.280215440758233,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Child pornography: Cyber-related","Offences of sexual nature",0.280215440758233,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Acts intended to induce fear or emotional distress","Violent offences",0,0.124,4.8,4.6,5.2
"MNE",2013,"Montenegro","Robbery","Violent offences",15.042257959623,0.161,4.8,4.6,5.2
"MNE",2013,"Montenegro","Serious assault","Violent offences",16.1634200436351,0.161,4.8,4.6,5.2
"MNE",2013,"Montenegro","Sexual violence","Violent offences",2.33575434151734,0.161,4.8,4.6,5.2
"MNE",2013,"Montenegro","Sexual violence: Rape","Violent offences",0.373720694616992,0.161,4.8,4.6,5.2
"MNE",2014,"Montenegro","Theft","Offences",83.3340754607228,0.151,4.8,4.6,5.2
"MNE",2014,"Montenegro","Kidnapping","Violent offences",0,0.151,4.8,4.6,5.2
"MNE",2014,"Montenegro","Serious assault","Violent offences",12.051676831813,0.151,4.8,4.6,5.2
"MNE",2014,"Montenegro","Sexual violence","Violent offences",2.89613939374896,0.151,4.8,4.6,5.2
"MNE",2014,"Montenegro","Burglary","Offences",88.8460826924223,0.151,4.8,4.6,5.2
"MNE",2016,"Montenegro","Sexual violence: Sexual assault","Violent offences",1.49457797046734,0.126,4.8,4.6,5.2
"MNE",2014,"Montenegro","Theft: of a motorized vehicle","Offences",1.9619008796312,0.151,4.8,4.6,5.2
"MNE",2017,"Montenegro","Smuggling of migrants","Offences",0.840646322274698,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Unlawful interference with a computer system or computer data","Offences",0.0934051469462666,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Acts that cause environmental pollution or degradation","Acts against the environment",0,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Acts involving the movement of dumping of waste","Acts against the environment",0,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Unlawful access to a computer system","Offences",0,0.124,4.8,4.6,5.2
"MNE",2015,"Montenegro","Robbery","Violent offences",14.5731387155354,0.146,4.8,4.6,5.2
"MNE",2015,"Montenegro","Sexual violence: Rape","Violent offences",0.46708777934615,0.146,4.8,4.6,5.2
"MNE",2015,"Montenegro","Burglary","Offences",87.7190849595795,0.146,4.8,4.6,5.2
"MNE",2015,"Montenegro","Sexual violence","Violent offences",2.42885645261609,0.146,4.8,4.6,5.2
"MNE",2015,"Montenegro","Theft: of a motorized vehicle","Offences",2.98936178784759,0.146,4.8,4.6,5.2
"MNE",2016,"Montenegro","Serious assault","Violent offences",11.9566237638998,0.126,4.8,4.6,5.2
"MNE",2017,"Montenegro","Robbery","Violent offences",11.021807336759,0.124,4.8,4.6,5.2
"MNE",2016,"Montenegro","Corruption: Other acts of corruption","Offences",5.60466738935322,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Theft","Offences",47.2660283169057,0.126,4.8,4.6,5.2
"MNE",2016,"Montenegro","Robbery","Violent offences",11.9566237638998,0.126,4.8,4.6,5.2
"MNE",2018,"Montenegro","Corruption: Bribery","Offences",0.373600956411607,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Sexual violence: Sexual assault","Violent offences",1.21420310835787,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Theft: of a motorized vehicle","Offences",2.89540741225038,0.124,4.8,4.6,5.2
"MNE",2006,"Montenegro","Sexual violence: Rape","Violent offences",1.02967365054197,0.229,4.8,4.6,5.2
"MNE",2006,"Montenegro","Sexual violence","Violent offences",4.02508790656154,0.229,4.8,4.6,5.2
"MNE",2006,"Montenegro","Theft: of a motorized vehicle","Offences",9.17345615943255,0.229,4.8,4.6,5.2
"MNE",2006,"Montenegro","Serious assault","Violent offences",15.3514980623621,0.229,4.8,4.6,5.2
"MNE",2010,"Montenegro","Sexual violence","Violent offences",3.36501652511034,0.207,4.8,4.6,5.2
"MNE",2017,"Montenegro","Sexual violence: Rape","Violent offences",0.934051469220965,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Kidnapping","Violent offences",0,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Burglary","Offences",84.3448476637969,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Acts intended to induce fear or emotional distress: Cyber-related","Violent offences",0,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Acts that result in the depletion of degradation of natural resources","Acts against the environment",0,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Sexual violence: Sexual assault","Violent offences",0.653836028462732,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Theft: of a motorized vehicle","Offences",2.89555955444803,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Corruption","Offences",7.09879116614379,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Corruption: Other acts of corruption","Offences",6.72517057819759,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Unlawful interception or access of computer data","Offences",0,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Serious assault","Violent offences",13.7305565967506,0.124,4.8,4.6,5.2
"MNE",2010,"Montenegro","Burglary","Offences",129.085772807327,0.207,4.8,4.6,5.2
"MNE",2011,"Montenegro","Theft","Offences",62.8933348641075,0.189,4.8,4.6,5.2
"MNE",2018,"Montenegro","Theft","Offences",41.0961052060825,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Sexual violence: Rape","Violent offences",0.747201912823215,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Fraud","Offences",0.560401434657695,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Sexual violence","Violent offences",2.1483183791196,0.124,4.8,4.6,5.2
"MNE",2010,"Montenegro","Theft","Offences",49.5405210642587,0.207,4.8,4.6,5.2
"MNE",2010,"Montenegro","Theft: of a motorized vehicle","Offences",3.73890725014945,0.207,4.8,4.6,5.2
"MNE",2010,"Montenegro","Kidnapping","Violent offences",0.186945362479274,0.207,4.8,4.6,5.2
"MNE",2017,"Montenegro","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Corruption","Offences",22.6028578635871,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Kidnapping","Violent offences",0,0.124,4.8,4.6,5.2
"MNE",2018,"Montenegro","Robbery","Violent offences",11.4882294098785,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Sexual violence: Other acts of sexual violence","Violent offences",0.560430881516465,0.124,4.8,4.6,5.2
"MNE",2017,"Montenegro","Corruption: Bribery","Offences",0.373620587704499,0.124,4.8,4.6,5.2
"NOR",2004,"Norway","Theft: of a motorized vehicle","Offences",181.88003089424,0.071,7.2,5.9,7.5
"NOR",2004,"Norway","Burglary","Offences",279.676049072117,0.071,7.2,5.9,7.5
"NOR",2015,"Norway","Sexual violence","Violent offences",44.2638745319636,0.04,7.2,5.9,7.5
"NOR",2005,"Norway","Theft","Offences",1410.47628818989,0.07,7.2,5.9,7.5
"NOR",2015,"Norway","Theft: of a motorized vehicle","Offences",54.4793959308752,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Serious assault","Violent offences",22.7361355992032,0.04,7.2,5.9,7.5
"NOR",2004,"Norway","Serious assault","Violent offences",29.3581468124505,0.071,7.2,5.9,7.5
"NOR",2004,"Norway","Sexual violence: Rape","Violent offences",7.52277062912107,0.071,7.2,5.9,7.5
"NOR",2004,"Norway","Theft","Offences",1509.53198081407,0.071,7.2,5.9,7.5
"NOR",2014,"Norway","Theft: of a motorized vehicle","Offences",66.8922795185006,0.044,7.2,5.9,7.5
"NOR",2015,"Norway","Theft","Offences",1166.03170102338,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Relationship to perpetrator is not known","Victims of sexual violence",19.7265391892775,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Smuggling of migrants","Offences",1.05607775896654,0.04,7.2,5.9,7.5
"NOR",2005,"Norway","Sexual violence","Violent offences",19.9490079726847,0.07,7.2,5.9,7.5
"NOR",2005,"Norway","Theft: of a motorized vehicle","Offences",156.233302235516,0.07,7.2,5.9,7.5
"NOR",2015,"Norway","Acts intended to induce fear or emotional distress","Violent offences",54.8348067149765,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Total","Victims of sexual exploitation",0.194076919688569,0.04,7.2,5.9,7.5
"NOR",2016,"Norway","Corruption","Offences",0.467025506613135,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Fraud","Offences",216.872431452128,0.033,7.2,5.9,7.5
"NOR",2015,"Norway","Corruption","Offences",0.497575097971077,0.04,7.2,5.9,7.5
"NOR",2004,"Norway","Sexual violence","Violent offences",19.8707013099142,0.071,7.2,5.9,7.5
"NOR",2004,"Norway","Robbery","Violent offences",16.2467414398475,0.071,7.2,5.9,7.5
"NOR",2014,"Norway","Sexual violence: Rape","Violent offences",16.5554836949667,0.044,7.2,5.9,7.5
"NOR",2017,"Norway","Relationship to perpetrator is not known","Victims of serious assault",10.9365569376992,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Corruption","Offences",0.832390438975382,0.023,7.2,5.9,7.5
"NOR",2005,"Norway","Burglary","Offences",259.896897236525,0.07,7.2,5.9,7.5
"NOR",2015,"Norway","Robbery","Violent offences",9.44377226763465,0.04,7.2,5.9,7.5
"NOR",2016,"Norway","Sexual violence","Violent offences",56.4491699303766,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Total","Victims of sexual exploitation",0.555060529069828,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Relationship to perpetrator is not known","Victims of serious assault",11.3745570773306,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Acts involving the movement of dumping of waste","Acts against the environment",1.31985469260884,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Theft","Offences",1061.03118738135,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Sexual violence: Rape","Violent offences",22.6913479843772,0.033,7.2,5.9,7.5
"NOR",2015,"Norway","Sexual violence: Other acts of sexual violence","Violent offences",3.42209812279307,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Sexual violence: Rape","Violent offences",19.3343466640816,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Relationship to perpetrator is not known","Victims of serious assault",11.1305286963545,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Fraud","Offences",177.928793197787,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Sexual Exploitation","Violent offences",1.655198795295,0.04,7.2,5.9,7.5
"NOR",2015,"Norway","Sexual violence: Sexual assault","Violent offences",21.507429745069,0.04,7.2,5.9,7.5
"NOR",2010,"Norway","Burglary","Offences",216.534753701899,0.072,7.2,5.9,7.5
"NOR",2011,"Norway","Robbery","Violent offences",16.4967104309333,0.062,7.2,5.9,7.5
"NOR",2011,"Norway","Serious assault","Violent offences",28.8362091758952,0.062,7.2,5.9,7.5
"NOR",2005,"Norway","Sexual violence: Rape","Violent offences",8.122096103215,0.07,7.2,5.9,7.5
"NOR",2005,"Norway","Robbery","Violent offences",14.737838543048,0.07,7.2,5.9,7.5
"NOR",2005,"Norway","Serious assault","Violent offences",30.1372513302088,0.07,7.2,5.9,7.5
"NOR",2006,"Norway","Sexual violence","Violent offences",22.1434012723338,0.074,7.2,5.9,7.5
"NOR",2016,"Norway","Relationship to perpetrator is not known","Victims of sexual violence",24.5792600861839,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Acts that result in the depletion of degradation of natural resources","Acts against the environment",14.9955798536755,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Sexual Exploitation","Violent offences",5.79720791906384,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Robbery","Violent offences",8.22371000780501,0.033,7.2,5.9,7.5
"NOR",2010,"Norway","Theft: of a motorized vehicle","Offences",110.392260103619,0.072,7.2,5.9,7.5
"NOR",2010,"Norway","Sexual violence","Violent offences",24.888584705752,0.072,7.2,5.9,7.5
"NOR",2007,"Norway","Theft","Offences",1324.83041042743,0.079,7.2,5.9,7.5
"NOR",2007,"Norway","Burglary","Offences",217.868145303456,0.079,7.2,5.9,7.5
"NOR",2007,"Norway","Sexual violence: Rape","Violent offences",9.61452308355383,0.079,7.2,5.9,7.5
"NOR",2007,"Norway","Sexual violence","Violent offences",22.7391101500367,0.079,7.2,5.9,7.5
"NOR",2007,"Norway","Serious assault","Violent offences",33.6966142357598,0.079,7.2,5.9,7.5
"NOR",2007,"Norway","Robbery","Violent offences",14.894880205688,0.079,7.2,5.9,7.5
"NOR",2007,"Norway","Theft: of a motorized vehicle","Offences",127.898592258198,0.079,7.2,5.9,7.5
"NOR",2006,"Norway","Burglary","Offences",230.735055353384,0.074,7.2,5.9,7.5
"NOR",2006,"Norway","Theft","Offences",1358.57297189859,0.074,7.2,5.9,7.5
"NOR",2006,"Norway","Robbery","Violent offences",14.1245592674451,0.074,7.2,5.9,7.5
"NOR",2006,"Norway","Sexual violence: Rape","Violent offences",8.54800416761896,0.074,7.2,5.9,7.5
"NOR",2006,"Norway","Serious assault","Violent offences",32.411182468901,0.074,7.2,5.9,7.5
"NOR",2006,"Norway","Theft: of a motorized vehicle","Offences",148.765801103222,0.074,7.2,5.9,7.5
"NOR",2016,"Norway","Acts that cause environmental pollution or degradation","Acts against the environment",1.7462692856017,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Theft: of a motorized vehicle","Offences",45.3623905120041,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Smuggling of migrants","Offences",0.497483691828334,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Sexual violence: Sexual assault","Violent offences",29.6967305836739,0.033,7.2,5.9,7.5
"NOR",2016,"Norway","Serious assault","Violent offences",22.3258497618745,0.033,7.2,5.9,7.5
"NOR",2009,"Norway","Theft: of a motorized vehicle","Offences",122.175163541509,0.078,7.2,5.9,7.5
"NOR",2009,"Norway","Theft","Offences",1356.80125851512,0.078,7.2,5.9,7.5
"NOR",2009,"Norway","Serious assault","Violent offences",31.4539521254349,0.078,7.2,5.9,7.5
"NOR",2010,"Norway","Serious assault","Violent offences",29.7381986373417,0.072,7.2,5.9,7.5
"NOR",2010,"Norway","Theft","Offences",1287.99442542731,0.072,7.2,5.9,7.5
"NOR",2010,"Norway","Sexual violence: Rape","Violent offences",9.53655737497492,0.072,7.2,5.9,7.5
"NOR",2010,"Norway","Robbery","Violent offences",17.151569607237,0.072,7.2,5.9,7.5
"NOR",2020,"Norway","Sexual violence: Sexual assault","Violent offences",24.240629683677,0.014,7.2,5.9,7.5
"NOR",2018,"Norway","Fraud","Offences",228.69159042421,0.018,7.2,5.9,7.5
"NOR",2018,"Norway","Acts that cause environmental pollution or degradation","Acts against the environment",1.84723368796269,0.018,7.2,5.9,7.5
"NOR",2017,"Norway","Total","Victims of sexual exploitation",0.857267059079012,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Child pornography","Offences of sexual nature",9.22735254912103,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Serious assault","Violent offences",21.4391293549979,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Relationship to perpetrator is not known","Victims of sexual violence",25.3517939515376,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Acts that result in the depletion of degradation of natural resources","Acts against the environment",12.6178209225013,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Sexual violence: Sexual assault","Violent offences",29.407745142693,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",1.17752793806128,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Sexual violence: Rape","Violent offences",23.4287455261685,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Acts intended to induce fear or emotional distress","Violent offences",56.7446652913089,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Acts involving the movement of dumping of waste","Acts against the environment",1.28919007011555,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Sexual violence: Other acts of sexual violence","Violent offences",4.36497425314925,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Sexual Exploitation","Violent offences",11.2271198232047,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Robbery","Violent offences",7.92801137604255,0.023,7.2,5.9,7.5
"NOR",2017,"Norway","Fraud","Offences",201.75317042215,0.023,7.2,5.9,7.5
